"","mu_p1","mu_p2","mu_p3","sd_p","sd_t","mu_diff","bias_m1","bias_m2_e1","bias_m2_e2","bias_m2_e3","bias_WLS","power_m1","power_m2_e1","power_m2_e2","power_m2_e3","power_WLS","MSE_m1","MSE_m2_e1","MSE_m2_e2","MSE_m2_e3","MSE_WLS"
"1",0,0.7,1,1,4,0,-0.0335943244363457,2.0617496406582e-05,2.14961729278265e-05,-0.000242410526662596,2.06174964308136e-05,0.0310459999999984,0.0503059999999986,0.050749,0.0502339999999982,0.0500599999999989,0.0263040908510529,0.0145070049555679,0.0145494202426485,0.0227969317274858,0.0145070049555677
"2",0,0.7,1,4,1,0,-0.0331958391465247,0.000187418462966634,0.000195521422289954,0.000159600171188098,0.000187418462970555,0.0272979999999986,0.050458999999999,0.0511760000000012,0.0505089999999974,0.0501300000000005,0.0221131727003655,0.0169213603335326,0.0169959173239849,0.0240895368724655,0.0169213603335324
"3",0,1.5,0.5,1,4,0,-0.0713444490935688,0.000123324865571203,0.00011306937378946,7.32497200332731e-05,0.000123324865583748,0.017602000000001,0.0503419999999995,0.0508629999999988,0.050299,0.0500749999999984,0.0302616204071539,0.0144882081941884,0.0145323660088844,0.0227915998957272,0.0144882081941882
"4",0,1.5,0.5,4,1,0,-0.0712104268483111,0.000173401747769186,0.000178812921282475,0.000232408496130283,0.000173401747775936,0.0143769999999988,0.0506209999999991,0.0512779999999998,0.0507439999999994,0.0502320000000003,0.0261139347985185,0.0169318623832271,0.0170091709733933,0.0241263737114962,0.0169318623832269
"5",0,0.7,1,1,4,0.4,-0.0332442867506916,4.25087415480174e-05,4.13395947205087e-05,9.30492292083804e-05,4.25087415761449e-05,0.737543999999995,0.953231000000004,0.953253000000004,0.842367000000002,0.953140000000004,0.0262446242153981,0.0144984738532161,0.0145412334499758,0.0227625646312244,0.0144984738532159
"6",0,0.7,1,4,1,0.4,-0.033198663546935,0.000169946309448295,0.000151176507262529,0.000139534665328715,0.000169946309448104,0.804617999999998,0.923667000000001,0.923707999999998,0.824414000000001,0.923621000000002,0.022098910588587,0.016906059162427,0.0169792109088496,0.024074870337588,0.0169060591624268
"7",0,1.5,0.5,1,4,0.4,-0.0713636590462856,3.3093477432694e-05,2.96017530624073e-05,7.74156800457464e-05,3.30934774491271e-05,0.653873000000007,0.952951999999996,0.95299,0.842191999999995,0.952815999999995,0.0302807829840149,0.0145338673824826,0.0145771522379347,0.0228083918561781,0.0145338673824824
"8",0,1.5,0.5,4,1,0.4,-0.0714966463072991,5.70543282943926e-05,7.35043399374219e-05,-7.09291770744241e-05,5.70543282970322e-05,0.722793000000001,0.923283000000001,0.923359999999998,0.823757,0.923254000000003,0.0261515922757805,0.0169352249885892,0.017012213439506,0.0241248206226326,0.016935224988589
